ID,BOOK,MODEL_YEAR,PLANT_CODE,PACKAGE,COLOR,MODEL,UPC,FNA,COMPONENT_VARIANT_NUMBER,COUNTER,BOM_PATH,COMPONENT_MATERIAL_NUMBER,VALID_FROM_DATE,VALID_TO_DATE,PACKAGE_DESC,COLOR_DESC,MODEL_DESC,COMPONENT_MATERIAL_DESC_C,COMPONENT_MATERIAL_DESC_E,HAND,USAGE_QTY,UNIT_OF_MEASURE,USAGE_STATUS,AR_EM_MATERIAL_FLAG,WORKSHOP,SUPPLY_AREA,DUNS_NUMBER,VENDOR_NAME,EWO_NUMBER,MODEL_CODE,MODEL_OPTION,OPTIONAL_PART_GROUP,OPTIONAL_PART_RELATED,FAMILY_ADDRESS,BROADCAST_CODE,DORMANT_STATUS,DELETION_FLAG,LOADED_DATE,LAST_UPDATED_DATE,COMPONENT_VARIANT_NAME,HEADER_PART_NUMBER,STRUCTURE_NODE_DESC_E,STRUCTURE_NODE_DESC_C,ALTERNATIVE_EWO_NUMBER,ORDER_SAMPLE,OS_FLAG,SPECIAL_PROCUREMENT_TYPE,MATERIAL_STATUS,ENGINEER_CODE,REPLACEMENT,VPPS
790,EH,2018,DY10,44JK,GIR,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310B43DC81EF5_SQR210,00000001,@262368302017010126236830@1440201704019022952,9022952,20170401,99991231,44JK,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,方向盘安全气囊模块开关托架螺栓/螺钉,BOLT/SCREW-INFL RST STRG WHL MDL COIL,,4,EA,A,,,,0527211869_SQR210,宁波敏达机电有限公司,,AF0T,1 HD 69\&M18&KL9&MAO&4BT.,,,,,,,43004.21772,43004.21772,V137/0440,26236830,BOLT/SCREW-INFL RST STRG WHL MDL COIL,方向盘安全气囊模块开关托架螺栓/螺钉,,OS1,1,30,,,,411(Interior)
791,EH,2018,DY10,44JK,GIR,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310B43DC81EF5_SQR210,00000001,@262368302017010126236830@1450201704019030397,9030397,20170401,99991231,44JK,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,螺栓 六角 带粘合剂 M6X1X20,BOLT HEXAGON WITH ADHESIVE M6X1X20,,2,EA,A,,,,0421298612_SQR210,宁波长华长盛汽车零部件有限公司,,AF0T,1 HD 69\&M18&KL9&MAO&4BT.,,,,,,,43004.21772,43004.21772,V137/0450,26236830,BOLT HEXAGON WITH ADHESIVE M6X1X20,螺栓 六角 带粘合剂 M6X1X20,,OS1,1,30,,,,411(Interior)
792,EH,2018,DY10,44JK,GIR,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310B43DC81EF5_SQR210,00000001,@262368302017010126236830@15102017040190871104,90871104,20170401,99991231,44JK,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,点火和起动开关壳总成,HOUSING ASM-IGN & START SW,,1,EA,A,,,,0545236051_SQR210,苏州瑞延电子科技有限公司,,AF0T,1 HD 69\&M18&KL9&MAO&4BT.,,,,,,,43004.21772,43004.21772,V137/0510,26236830,HOUSING ASM-IGN & START SW,点火和起动开关壳总成,,OS1,1,30,,,,411(Interior)
793,EH,2018,DY10,44JK,GIR,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310B43DC81EF5_SQR210,00000001,@262368302017010126236830@15702017040111589253,11589253,20170401,99991231,44JK,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,螺栓－重载 盖帽式 六角法兰头,BOLT - HVY HX ACORN FLG HD,,1,EA,A,,,,0160156212_SQR210,SAIC USA INC.,,AF0T,1 HD 69\&M18&KL9&MAO&4BT.,,,,,,,43004.21772,43004.21772,V137/0570,26236830,BOLT - HVY HX ACORN FLG HD,螺栓－重载 盖帽式 六角法兰头,,OS1,1,30,,,,411(Interior)
794,EH,2018,DY10,44JK,GIR,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310B43DC81EF5_SQR210,00000001,@262368302017010126236830@15902017040111609280,11609280,20170401,99991231,44JK,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,螺母-A 形 垫圈 嵌件 预紧 六角法兰,NUT - TYPE A WA INSERT PRVG TORQ HEX FL,,1,EA,A,,,,0545243776_SQR210,上海纳特汽车标准件有限公司,,AF0T,1 HD 69\&M18&KL9&MAO&4BT.,,,,,,,43004.21772,43004.21772,V137/0590,26236830,NUT - TYPE A WA INSERT PRVG TORQ HEX FL,螺母-A 形 垫圈 嵌件 预紧 六角法兰,,OS1,1,30,,,,411(Interior)
795,EH,2018,DY10,44JK,GIR,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310B43DC81EF5_SQR210,00000001,@262368302017010126236830@1702017040111516836,11516836,20170401,99991231,44JK,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,螺母总成,NUT ASM-HEX AND FLAT WASHER AND METRIC H,,3,EA,A,,,,0545243776_SQR210,上海纳特汽车标准件有限公司,,AF0T,1 HD 69\&M18&KL9&MAO&4BT.,,,,,,,43004.21772,43004.21772,V137/0070,26236830,NUT ASM-HEX AND FLAT WASHER AND METRIC H,螺母总成,,OS1,1,30,,,,411(Interior)
796,EH,2018,DY10,44JK,GIR,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310B43DC81EF5_SQR210,00000001,@262368302017010126236830@1902017040126695307,26695307,20170401,99991231,44JK,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,HARNESS ASM-I/P WRG,HARNESS ASM-I/P WRG,,1,EA,A,,,,0545247504_SQR210,德尔福派克电气系统有限公司烟台分公司,,AF0T,1 HD 69\&M18&KL9&MAO&4BT.,,,,,,,43004.21772,43004.21772,V137/0090,26236830,HARNESS ASM-I/P WRG,HARNESS ASM-I/P WRG,,OS1,1,30,,,,411(Interior)
797,EH,2018,DY10,44JJ,GIZ,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310CAA72B5EF5_SQR210,00000001,@262368312017010126236831@11802017040111609509,11609509,20170401,99991231,44JJ,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 HIGH SD69,前牌照托架螺栓/螺钉,SCREW - METRIC ROUND LARGE CROWNED WA HD,,4,EA,A,,,,0160156212_SQR210,SAIC USA INC.,,AF0S,1 HD 69\&M18&KL9&MAO&4A7.,,,,,,,43004.21772,43004.21772,V138/0180,26236831,SCREW - METRIC ROUND LARGE CROWNED WA HD,前牌照托架螺栓/螺钉,,OS1,1,30,,,,411(Interior)
798,EH,2018,DY10,44JJ,GIZ,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310CAA72B5EF5_SQR210,00000001,@262368312017010126236831@14002017040111609461,11609461,20170401,99991231,44JJ,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 HIGH SD69,收音机螺栓,SCREW ASM,,13,EA,A,,,,0160156212_SQR210,SAIC USA INC.,,AF0S,1 HD 69\&M18&KL9&MAO&4A7.,,,,,,,43004.21772,43004.21772,V138/0400,26236831,SCREW ASM,收音机螺栓,,OS1,1,30,,,,411(Interior)
799,EH,2018,DY10,44JJ,GIZ,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310CAA72B5EF5_SQR210,00000001,@262368312017010126236831@1410201704019066380,9066380,20170401,99991231,44JJ,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 HIGH SD69,风窗玻璃除霜器出口管道总成,DUCT ASM-W/S DEFR OTLT,,1,EA,A,,,,0544453452_SQR210,宁波加凯汽车部件有限公司,,AF0S,1 HD 69\&M18&KL9&MAO&4A7.,,,,,,,43004.21772,43004.21772,V138/0410,26236831,DUCT ASM-W/S DEFR OTLT,风窗玻璃除霜器出口管道总成,,OS1,1,30,,,,411(Interior)
800,EH,2018,DY10,44JJ,GIZ,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D310CAA72B5EF5_SQR210,00000001,@262368312017010126236831@15502017040111609752,11609752,20170401,99991231,44JJ,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 HIGH SD69,中间转向轴螺栓/螺钉,BOLT - HX FLG HD,,1,EA,A,,,,0544421499_SQR210,上海日泰汽车零部件销售有限公司,,AF0S,1 HD 69\&M18&KL9&MAO&4A7.,,,,,,,43004.21772,43004.21772,V138/0550,26236831,BOLT - HX FLG HD,中间转向轴螺栓/螺钉,,OS1,1,30,,,,411(Interior)
801,EH,2018,DY10,44JJ,GIY,1HD69,1C5J,0050A,40F2E913A9E51EE6B2E2657CC6265B9D_SQR210,00000001,@262339252017010126233925@1102017022326233918,26233918,20170223,99981231,44JJ,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,FRAME ASM-FRT S/D WDO,FRAME ASM-FRT S/D WDO,,1,EA,A,,,,0544328103_SQR210,烟台威卡威汽车零部件有限公司,,ACQ1,1 HBHCHD 69\&CZ2&TH0.,,,,,,,43004.21772,43004.21772,V003/0010,26233925,FRAME ASM-FRT S/D WDO,FRAME ASM-FRT S/D WDO,,OS1,1,30,,,,C11.01.01(Body Closure)
802,EH,2018,DY10,44JJ,GIY,1HD69,1C1J,2200A,40F2E913A9E51EE6B2E2659AD5C79B9D_SQR210,00000001,@262339462017010126233946@1202017032190872950,90872950,20170321,99991231,44JJ,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,后地板后板,PANEL-R/FLR RR,,1,EA,A,,,,,,,AFBJ,1 HBHCHD 69\&TH0-VE0/XFP.,,,,,,,43004.21772,43004.21772,V001/0020,26233946,PANEL-R/FLR RR,后地板后板,,OS1,1,30,,,,513.01(Body Structure)
803,EH,2018,DY10,4JHG,GIZ,1HC69,1A2B,X0042,40F2E913A9E51ED6B3D30F130B139EF5_SQR210,00000001,@262368102017010126236810@11102017040126200388,26200388,20170401,99991231,4JHG,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,仪表板线束伸长件总成,HARNESS ASM-I/P WRG HARN EXTN,,1,EA,A,,,,0545247504_SQR210,德尔福派克电气系统有限公司烟台分公司,,AF1F,1 HC 69\&M72&KL9&MAO&4A7-CF5.,,,,,,,43004.21772,43004.21772,V117/0110,26236810,HARNESS ASM-I/P WRG HARN EXTN,仪表板线束伸长件总成,,OS1,1,30,,,,411(Interior)
804,EH,2018,DY10,4JHG,GIZ,1HC69,1A2B,X0042,40F2E913A9E51ED6B3D30F130B139EF5_SQR210,00000001,@262368102017010126236810@13102017040126672778,26672778,20170401,99991231,4JHG,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,仪表板中间储物箱总成 *,COMPARTMENT ASM-I/P CTR,,1,EA,A,,,,0724112821_SQR210,上海延锋金桥汽车饰件系统有限公司烟台分公司,,AF1F,1 HC 69\&M72&KL9&MAO&4A7-CF5.,,,,,,,43004.21772,43004.21772,V117/0310,26236810,COMPARTMENT ASM-I/P CTR,仪表板中间储物箱总成 *,,OS1,1,30,,,,411(Interior)
805,EH,2018,DY10,4JHG,GIZ,1HC69,1A2B,X0042,40F2E913A9E51ED6B3D30F130B139EF5_SQR210,00000001,@262368102017010126236810@1420201704019066380,9066380,20170401,99991231,4JHG,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,风窗玻璃除霜器出口管道总成,DUCT ASM-W/S DEFR OTLT,,1,EA,A,,,,0544453452_SQR210,宁波加凯汽车部件有限公司,,AF1F,1 HC 69\&M72&KL9&MAO&4A7-CF5.,,,,,,,43004.21772,43004.21772,V117/0420,26236810,DUCT ASM-W/S DEFR OTLT,风窗玻璃除霜器出口管道总成,,OS1,1,30,,,,411(Interior)
806,EH,2018,DY10,4JHG,GIZ,1HC69,1A2B,X0042,40F2E913A9E51ED6B3D30F130B139EF5_SQR210,00000001,@262368102017010126236810@1450201704019022952,9022952,20170401,99991231,4JHG,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,方向盘安全气囊模块开关托架螺栓/螺钉,BOLT/SCREW-INFL RST STRG WHL MDL COIL,,4,EA,A,,,,0527211869_SQR210,宁波敏达机电有限公司,,AF1F,1 HC 69\&M72&KL9&MAO&4A7-CF5.,,,,,,,43004.21772,43004.21772,V117/0450,26236810,BOLT/SCREW-INFL RST STRG WHL MDL COIL,方向盘安全气囊模块开关托架螺栓/螺钉,,OS1,1,30,,,,411(Interior)
807,EH,2018,DY10,4JHG,GIZ,1HC69,1A2B,X0042,40F2E913A9E51ED6B3D30F130B139EF5_SQR210,00000001,@262368102017010126236810@1502017040190925401,90925401,20170401,99991231,4JHG,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,危险警告开关总成 *浅灰,SWITCH ASM-HAZARD WRNG,,1,EA,A,,,,0530620350_SQR210,温州长江汽车电子有限公司,,AF1F,1 HC 69\&M72&KL9&MAO&4A7-CF5.,,,,,,,43004.21772,43004.21772,V117/0050,26236810,SWITCH ASM-HAZARD WRNG,危险警告开关总成 *浅灰,,OS1,1,30,,,,411(Interior)
808,EH,2018,DY10,4JHG,GIZ,1HC69,1A2B,X0042,40F2E913A9E51ED6B3D30F130B139EF5_SQR210,00000001,@262368102017010126236810@15902017040111588293,11588293,20170401,99991231,4JHG,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,转向柱螺母,NUT-HX FLG W/NYLON INSERT,,2,EA,A,,,,0160156212_SQR210,SAIC USA INC.,,AF1F,1 HC 69\&M72&KL9&MAO&4A7-CF5.,,,,,,,43004.21772,43004.21772,V117/0590,26236810,NUT-HX FLG W/NYLON INSERT,转向柱螺母,,OS1,1,30,,,,411(Interior)
809,EH,2018,DY10,4JHG,GIZ,1HC69,1A2B,X0042,40F2E913A9E51ED6B3D30F130B139EF5_SQR210,00000001,@262368102017010126236810@1702017040111516836,11516836,20170401,99991231,4JHG,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,螺母总成,NUT ASM-HEX AND FLAT WASHER AND METRIC H,,3,EA,A,,,,0545243776_SQR210,上海纳特汽车标准件有限公司,,AF1F,1 HC 69\&M72&KL9&MAO&4A7-CF5.,,,,,,,43004.21772,43004.21772,V117/0070,26236810,NUT ASM-HEX AND FLAT WASHER AND METRIC H,螺母总成,,OS1,1,30,,,,411(Interior)
810,EH,2018,DY10,4JHG,GIZ,1HC69,1A2B,X0042,40F2E913A9E51ED6B3D30F130B139EF5_SQR210,00000001,@262368102017010126236810@1902017040126695301,26695301,20170401,99991231,4JHG,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 MID SEC69,仪表板线束,HARNESS ASM-I/P WRG,,1,EA,A,,,,0545247504_SQR210,德尔福派克电气系统有限公司烟台分公司,,AF1F,1 HC 69\&M72&KL9&MAO&4A7-CF5.,,,,,,,43004.21772,43004.21772,V117/0090,26236810,HARNESS ASM-I/P WRG,仪表板线束,,OS1,1,30,,,,411(Interior)
811,EH,2018,DY10,4JHH,G8P,1HC69,3,X0010,40F2E913A9E51EE6BED3C76408571D5C_SQR210,00000001,@262399882017050126239988@1100201704019064161,9064161,20170501,99991231,4JHH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 MID SEC69,前制动盘,ROTOR-FRT BRK,,1,EA,A,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJYSGW__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V019/0100,26239988,ROTOR-FRT BRK,前制动盘,,OS1,1,30,,,,221(Chassis)
812,EH,2018,DY10,4JHH,G8P,1HC69,3,X0010,40F2E913A9E51EE6BED3C76408571D5C_SQR210,00000001,@262399882017050126239988@1150201704019047593,9047593,20170501,99991231,4JHH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 MID SEC69,前制动软管螺栓/螺钉,BOLT/SCREW-FRT BRK HOSE,,1,EA,A,,,,0527702880_SQR210,上海上标汽车紧固件有限公司,EH8YJYSGW__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V019/0150,26239988,BOLT/SCREW-FRT BRK HOSE,前制动软管螺栓/螺钉,,OS1,1,30,,,,221(Chassis)
813,EH,2018,DY10,4JHH,G8P,1HC69,3,X0010,40F2E913A9E51EE6BED3C76408571D5C_SQR210,00000001,@262399882017050126239988@11602017040121012386,21012386,20170501,99991231,4JHH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 MID SEC69,前制动软管垫圈,WASHER-FLAT,,2,EA,A,,,,0160156212_SQR210,SAIC USA INC.,EH8YJYSGW__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V019/0160,26239988,WASHER-FLAT,前制动软管垫圈,,OS1,1,30,,,,221(Chassis)
814,EH,2018,DY10,4JHH,G8P,1HC69,3,X0010,40F2E913A9E51EE6BED3C76408571D5C_SQR210,00000001,@262399882017050126239988@1402017040190870683,90870683,20170501,99991231,4JHH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 MID SEC69,前轮轴承卡环,RING-FRT WHL BRG RET,,1,EA,A,,,,0544912124_SQR210,南京宏佳机械制造有限公司,EH8YJYSGW__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V019/0040,26239988,RING-FRT WHL BRG RET,前轮轴承卡环,,OS1,1,30,,,,221(Chassis)
815,EH,2018,DY10,4JHH,G8P,1HC69,3,X0010,40F2E913A9E51EE6BED3C76408571D5C_SQR210,00000001,@262399882017050126239988@1502017040126698967,26698967,20170501,99991231,4JHH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 MID SEC69,STRUT ASM-FRT SUSP (W/ SPR),STRUT ASM-FRT SUSP (W/ SPR),,1,EA,A,,,,0420553604_SQR210,天津天德减震器有限公司,EH8YJYSGW__SQR210,ACMJ,1 HBHCHD 69\&MA3/MA4/M72&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V019/0050,26239988,STRUT ASM-FRT SUSP (W/ SPR),STRUT ASM-FRT SUSP (W/ SPR),,OS1,1,30,,,,221(Chassis)
816,EH,2018,DY10,4JHH,G8P,1HC69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@110201704019065248,9065248,20170501,20170501,4JHH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 MID SEC69,后桥总成,AXLE ASM-RR,,1,EA,I,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0010,26240006,AXLE ASM-RR,后桥总成,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
817,EH,2018,DY10,44JH,GAZ,1HD69,3,X0009,40F2E913A9E51EE6B2E27F2DFBE6DB9D_SQR210,00000001,@267013162017010126701316@11202016041924106262,24106262,20170101,20170430,44JH,"PRIMARY COLOR EXTERIOR, SUMGAZ",CHEVROLET SGM318/328 HIGH SD69,变速器支座支柱总成,STRUT ASM-TRANS MT,,1,EA,I,,,,0544930014_SQR210,宁波拓普汽车部件有限公司,EH8YJTSJF__SQR210,AC50,1 HBHCHD 69\&MA3/MA4/M72/M89&CZ2&NJ1.,,,,,,,43004.21772,43004.21772,V001/0120,26701316,STRUT ASM-TRANS MT,变速器支座支柱总成,,OS1,1,30,,,,221(Chassis)
818,EH,2018,DY10,44JH,GAZ,1HD69,3,X0009,40F2E913A9E51EE6B2E27F2DFBE6DB9D_SQR210,00000001,@267013162017010126701316@120201604199065277,9065277,20170101,20170430,44JH,"PRIMARY COLOR EXTERIOR, SUMGAZ",CHEVROLET SGM318/328 HIGH SD69,前下控制臂总成,ARM ASM-FRT LWR CONT,,1,EA,I,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJTSJF__SQR210,AC50,1 HBHCHD 69\&MA3/MA4/M72/M89&CZ2&NJ1.,,,,,,,43004.21772,43004.21772,V001/0020,26701316,ARM ASM-FRT LWR CONT,前下控制臂总成,,OS1,1,30,,,,221(Chassis)
819,EH,2018,DY10,44JH,GAZ,1HD69,3,X0009,40F2E913A9E51EE6B2E27F2DFBE6DB9D_SQR210,00000001,@267013162017010126701316@130201604199065278,9065278,20170101,20170430,44JH,"PRIMARY COLOR EXTERIOR, SUMGAZ",CHEVROLET SGM318/328 HIGH SD69,前下控制臂总成,ARM ASM-FRT LWR CONT,,1,EA,I,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJTSJF__SQR210,AC50,1 HBHCHD 69\&MA3/MA4/M72/M89&CZ2&NJ1.,,,,,,,43004.21772,43004.21772,V001/0030,26701316,ARM ASM-FRT LWR CONT,前下控制臂总成,,OS1,1,30,,,,221(Chassis)
820,EH,2018,DY10,44JH,GIZ,1HD69,1A2H,2274A,40F2E913A9E51EE6B2E283D817EB1B9D_SQR210,00000001,@908727262017010190872726@1202014012490871448,90871448,20170101,99991231,44JH,"PRIMARY COLOR EXTERIOR, SYRGIZ",CHEVROLET SGM318/328 HIGH SD69,风窗玻璃洗涤器喷嘴总成,NOZZLE ASM-WSWA,,1,EA,A,,,,0544955268_SQR210,宁波奥云德电器有限公司,EH8YJTSJF__SQR210,AASW,1 HBHCHDHEHFHG 69\&TH0.,,,,,,,43004.21772,43004.21772,V001/0020,90872726,NOZZLE ASM-WSWA,风窗玻璃洗涤器喷嘴总成,,OS1,1,30,,,,671.01(Exterior)
821,EH,2018,DY10,44JH,GJX,1HD69,10B,X0023,40F2E913A9E51EE6B2E2823944975B9D_SQR210,00000001,@908707172017010190870717@1160201401249045347,9045347,20170101,99991231,44JH,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,60克车轮平衡块,WEIGHT-60 GRAM WHL BAL,,3552,EA,A,,,,0545273120_SQR210,上海新明源汽车配件有限公司,EH8YJTSJF__SQR210,ADHD,1 HCHD 69\&CZ2&RNA&RRD-UJO.,,,,,,,43004.21772,43004.21772,V002/0160,90870717,WEIGHT-60 GRAM WHL BAL,60克车轮平衡块,,OS1,1,30,,,,231(Chassis)
822,EH,2018,DY10,44JJ,GIR,1HD69,3,X0010,40F2E913A9E51EE6B2E27E20A21A5B9D_SQR210,00000001,@267003952017010126700395@1180201603219030397,9030397,20170101,20170430,44JJ,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,螺栓 六角 带粘合剂 M6X1X20,BOLT HEXAGON WITH ADHESIVE M6X1X20,,1,EA,I,,,,0421298612_SQR210,宁波长华长盛汽车零部件有限公司,EH8YJTSJF__SQR210,AC3H,1 HBHCHD 69\&M18&CZ2.,,,,,,,43004.21772,43004.21772,V007/0180,26700395,BOLT HEXAGON WITH ADHESIVE M6X1X20,螺栓 六角 带粘合剂 M6X1X20,,OS1,1,30,,,,221(Chassis)
823,EH,2018,DY10,44JJ,GIR,1HD69,3,X0010,40F2E913A9E51EE6B2E27E20A21A5B9D_SQR210,00000001,@267003952017010126700395@1202016032111516382,11516382,20170101,20170430,44JJ,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,前悬架支柱螺母,NUT,,2,EA,I,,,,0160156212_SQR210,SAIC USA INC.,EH8YJTSJF__SQR210,AC3H,1 HBHCHD 69\&M18&CZ2.,,,,,,,43004.21772,43004.21772,V007/0020,26700395,NUT,前悬架支柱螺母,,OS1,1,30,,,,221(Chassis)
824,EH,2018,DY10,44JJ,GIR,1HD69,3,X0010,40F2E913A9E51EE6B2E27E27E6F3DB9D_SQR210,00000001,@267003962017010126700396@1120201603219064162,9064162,20170101,20170430,44JJ,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,前制动器挡板,SHIELD-FRT BRK,,1,EA,I,,,,0545322794_SQR210,靖江市新程汽车零部件有限公司,EH8YJTSJF__SQR210,AC3H,1 HBHCHD 69\&M18&CZ2.,,,,,,,43004.21772,43004.21772,V008/0120,26700396,SHIELD-FRT BRK,前制动器挡板,,OS1,1,30,,,,221(Chassis)
825,EH,2018,DY10,44JJ,GIR,1HD69,3,X0010,40F2E913A9E51EE6B2E27E27E6F3DB9D_SQR210,00000001,@267003962017010126700396@11702016032126697540,26697540,20170101,20170430,44JJ,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,前轮转速传感器总成,SENSOR ASM-FRT WHL SPD,,1,EA,I,,,,0544961969_SQR210,大陆汽车电子(连云港)有限公司,EH8YJTSJF__SQR210,AC3H,1 HBHCHD 69\&M18&CZ2.,,,,,,,43004.21772,43004.21772,V008/0170,26700396,SENSOR ASM-FRT WHL SPD,前轮转速传感器总成,,OS1,1,30,,,,221(Chassis)
826,EH,2018,DY10,44JJ,GIR,1HD69,3,X0010,40F2E913A9E51EE6B2E27E27E6F3DB9D_SQR210,00000001,@267003962017010126700396@1180201603219030397,9030397,20170101,20170430,44JJ,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,螺栓 六角 带粘合剂 M6X1X20,BOLT HEXAGON WITH ADHESIVE M6X1X20,,1,EA,I,,,,0421298612_SQR210,宁波长华长盛汽车零部件有限公司,EH8YJTSJF__SQR210,AC3H,1 HBHCHD 69\&M18&CZ2.,,,,,,,43004.21772,43004.21772,V008/0180,26700396,BOLT HEXAGON WITH ADHESIVE M6X1X20,螺栓 六角 带粘合剂 M6X1X20,,OS1,1,30,,,,221(Chassis)
827,EH,2018,DY10,44JJ,GIR,1HD69,3,X0010,40F2E913A9E51EE6B2E27E27E6F3DB9D_SQR210,00000001,@267003962017010126700396@1602016032111546535,11546535,20170101,20170430,44JJ,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,螺栓/螺钉,BOLT/SCREW,,2,EA,I,,,,0544421499_SQR210,上海日泰汽车零部件销售有限公司,EH8YJTSJF__SQR210,AC3H,1 HBHCHD 69\&M18&CZ2.,,,,,,,43004.21772,43004.21772,V008/0060,26700396,BOLT/SCREW,螺栓/螺钉,,OS1,1,30,,,,221(Chassis)
828,EH,2018,DY10,44JJ,GIR,1HD69,3,X0010,40F2E913A9E51EE6B2E27E27E6F3DB9D_SQR210,00000001,@267003962017010126700396@1902016102426674016,26674016,20170101,20170430,44JJ,PRIMARY COLOR SATIN STEEL GIR,CHEVROLET SGM318/328 HIGH SD69,前轮轮毂总成,HUB ASM-FRT WHL,,1,EA,I,,,,0654122159_SQR210,上海拖拉机内燃机有限公司,EH8YJTSJF__SQR210,AC3H,1 HBHCHD 69\&M18&CZ2.,,,,,,,43004.21772,43004.21772,V008/0090,26700396,HUB ASM-FRT WHL,前轮轮毂总成,,OS1,1,30,,,,221(Chassis)
